price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_basement,log_sqft_lot,log_sqft_lot15,log_sqft_living15,living_lot_ratio,sale_month,grade_level,condition_level,house_age_c,house_age_c_sq
465000.0,3,2.5,1650,4636.0,2.0,0,0,3,8,1650,0,1650,4504,16,0,13.0498,7.4091,7.4091,0.0,8.4418,8.4129,7.4091,0.356,4,Mid,Average,-27.32,746.38
449950.0,4,2.5,2070,7312.0,1.0,0,0,4,7,1230,840,1770,7668,37,0,13.0169,7.6358,7.1156,6.7346,8.8974,8.9449,7.4793,0.283,8,Mid,Good,-6.32,39.94
520000.0,3,1.5,1580,8841.0,1.5,0,0,5,7,1180,400,1580,7512,92,0,13.1616,7.3658,7.0741,5.994,9.0873,8.9244,7.3658,0.179,4,Mid,Good,48.68,2369.74
546800.0,4,2.25,2170,10000.0,1.0,0,0,3,8,1420,750,2390,11000,39,0,13.2118,7.6829,7.2591,6.6214,9.2104,9.3057,7.7795,0.217,8,Mid,Average,-4.32,18.66
825000.0,4,2.75,2220,11925.0,1.0,0,0,3,7,1560,660,2500,11377,62,1,13.6231,7.7057,7.3531,6.4938,9.3865,9.3394,7.8244,0.186,3,Mid,Average,18.68,348.94
337000.0,3,1.75,1440,11364.0,1.0,0,0,3,7,1440,0,1950,9390,30,0,12.7278,7.2731,7.2731,0.0,9.3383,9.1475,7.5761,0.127,4,Mid,Average,-13.32,177.42
333000.0,2,1.0,720,4500.0,1.0,0,0,3,6,720,0,1200,6686,72,0,12.7159,6.5806,6.5806,0.0,8.4121,8.8079,7.0909,0.16,6,Low,Average,28.68,822.54
380000.0,2,2.0,1120,5000.0,2.0,0,0,3,8,760,360,1120,1322,10,0,12.8479,7.022,6.6346,5.8889,8.5174,7.1877,7.022,0.224,11,Mid,Average,-33.32,1110.22
280000.0,3,2.5,1970,8426.0,2.0,0,0,3,8,1970,0,1970,9197,23,0,12.5425,7.5863,7.5863,0.0,9.0392,9.1267,7.5863,0.234,4,Mid,Average,-20.32,412.9
202000.0,3,1.5,1420,9081.0,1.0,0,0,4,6,1420,0,1090,8410,24,0,12.216,7.2591,7.2591,0.0,9.114,9.0373,6.9948,0.156,11,Low,Good,-19.32,373.26
585000.0,4,2.5,2250,4119.0,2.0,0,0,3,8,2250,0,2290,3115,14,0,13.2794,7.7191,7.7191,0.0,8.3236,8.0443,7.7367,0.546,4,Mid,Average,-29.32,859.66
435000.0,4,2.0,2630,9663.0,1.0,0,1,4,8,1330,1300,1900,8894,58,0,12.9831,7.8751,7.1937,7.1709,9.1762,9.0932,7.5501,0.272,11,Mid,Good,14.68,215.5
1200000.0,5,3.5,4740,172497.0,2.0,0,0,3,11,4740,0,2120,49658,11,0,13.9978,8.464,8.464,0.0,12.0581,10.8129,7.6596,0.027,5,High,Average,-32.32,1044.58
364000.0,2,2.25,1280,2574.0,2.0,0,0,3,7,1280,0,1250,3960,22,0,12.8049,7.1554,7.1554,0.0,7.8536,8.2843,7.1317,0.497,9,Mid,Average,-21.32,454.54
300000.0,3,1.0,1260,8280.0,1.0,0,0,3,6,1260,0,2100,8280,68,0,12.6115,7.1397,7.1397,0.0,9.0217,9.0217,7.6502,0.152,5,Low,Average,24.68,609.1
558000.0,2,1.75,1930,4601.0,1.0,0,0,3,8,1930,0,1670,4500,9,0,13.2321,7.5658,7.5658,0.0,8.4342,8.4121,7.4212,0.419,3,Mid,Average,-34.32,1177.86
199950.0,2,1.5,1048,4800.0,1.0,0,0,3,7,1048,0,950,4800,72,0,12.2058,6.9556,6.9556,0.0,8.4766,8.4766,6.8575,0.218,8,Mid,Average,28.68,822.54
515000.0,3,2.25,1640,8400.0,1.0,0,0,4,8,1640,0,2110,8400,52,0,13.1519,7.4031,7.4031,0.0,9.0361,9.0361,7.6549,0.195,8,Mid,Good,8.68,75.34
590000.0,4,2.5,2380,4950.0,2.0,0,0,3,8,2380,0,1370,5120,10,0,13.2879,7.7753,7.7753,0.0,8.5073,8.5411,7.2233,0.481,11,Mid,Average,-33.32,1110.22
813500.0,4,2.0,2530,15520.0,1.0,0,0,5,8,2220,310,2500,13300,50,0,13.6091,7.8364,7.7057,5.7398,9.6499,9.4956,7.8244,0.163,7,Mid,Good,6.68,44.62
725000.0,4,2.5,2700,25870.0,2.0,0,0,4,8,2700,0,1540,20720,23,0,13.4939,7.9014,7.9014,0.0,10.1609,9.9389,7.3402,0.104,4,Mid,Good,-20.32,412.9
490000.0,3,2.25,2330,3600.0,1.5,0,0,3,8,2330,0,2050,4275,44,0,13.1022,7.7541,7.7541,0.0,8.189,8.3608,7.6261,0.647,4,Mid,Average,0.68,0.46
277000.0,3,2.25,2160,10259.0,2.0,0,0,3,7,2160,0,1970,9247,20,0,12.5318,7.6783,7.6783,0.0,9.236,9.1322,7.5863,0.211,8,Mid,Average,-23.32,543.82
325000.0,4,1.5,1470,70800.0,1.0,0,0,3,7,1470,0,1810,72337,38,0,12.6916,7.2937,7.2937,0.0,11.1676,11.1891,7.5016,0.021,5,Mid,Average,-5.32,28.3
649800.0,4,2.5,2280,9827.0,2.0,0,0,3,8,2280,0,1660,9827,19,0,13.3844,7.7324,7.7324,0.0,9.193,9.193,7.4152,0.232,9,Mid,Average,-24.32,591.46
425000.0,3,1.0,1280,3600.0,1.5,0,0,3,7,1280,0,1320,1676,111,0,12.9598,7.1554,7.1554,0.0,8.189,7.4248,7.1861,0.356,7,Mid,Average,67.68,4580.58
460000.0,2,1.0,850,4650.0,1.0,0,0,3,7,850,0,980,4700,40,0,13.039,6.7464,6.7464,0.0,8.4448,8.4555,6.8886,0.183,3,Mid,Average,-3.32,11.02
750000.0,3,3.25,4610,81935.0,2.0,0,0,4,9,4610,0,2900,43500,30,0,13.5278,8.4362,8.4362,0.0,11.3137,10.6805,7.9728,0.056,8,Mid,Good,-13.32,177.42
469000.0,5,2.5,2690,11745.0,1.0,0,0,3,8,1790,900,2670,7905,54,0,13.0584,7.8977,7.4905,6.8035,9.3713,8.9754,7.8902,0.229,7,Mid,Average,10.68,114.06
566000.0,4,1.75,2440,5000.0,1.0,0,0,3,8,1340,1100,2170,5000,60,0,13.2464,7.8002,7.2012,7.004,8.5174,8.5174,7.6829,0.488,6,Mid,Average,16.68,278.22
407500.0,3,2.5,1930,10460.0,2.0,0,0,3,8,1930,0,2290,8228,18,0,12.9178,7.5658,7.5658,0.0,9.2554,9.0154,7.7367,0.185,5,Mid,Average,-25.32,641.1
353500.0,2,1.0,800,8775.0,1.0,0,0,3,6,800,0,1470,8976,72,0,12.7756,6.6859,6.6859,0.0,9.0798,9.1024,7.2937,0.091,10,Low,Average,28.68,822.54
524000.0,3,2.25,2430,73151.0,1.0,0,0,3,8,2430,0,2800,39250,40,0,13.1692,7.7961,7.7961,0.0,11.2003,10.5777,7.9377,0.033,5,Mid,Average,-3.32,11.02
264950.0,4,2.5,1990,9656.0,2.0,0,0,3,7,1990,0,1500,9656,20,0,12.4873,7.5964,7.5964,0.0,9.1754,9.1754,7.3139,0.206,8,Mid,Average,-23.32,543.82
547500.0,3,2.5,2550,10355.0,2.0,0,0,3,9,2550,0,2550,10084,24,0,13.2131,7.8442,7.8442,0.0,9.2453,9.2188,7.8442,0.246,10,Mid,Average,-19.32,373.26
264500.0,3,2.25,1370,7087.0,2.0,0,0,3,7,1370,0,1400,6600,21,0,12.4856,7.2233,7.2233,0.0,8.8662,8.795,7.2449,0.193,11,Mid,Average,-22.32,498.18
507500.0,3,2.0,2020,8118.0,1.0,0,0,3,7,1020,1000,1670,8118,51,0,13.1373,7.6113,6.9285,6.9088,9.002,9.002,7.4212,0.249,5,Mid,Average,7.68,58.98
560000.0,3,3.5,1560,2198.0,2.0,0,0,3,8,1180,380,1550,1467,8,0,13.2357,7.3531,7.0741,5.9428,7.6958,7.2917,7.3467,0.71,10,Mid,Average,-35.32,1247.5
995000.0,5,4.0,5610,22529.0,2.0,0,0,3,11,4090,1520,3860,24751,18,0,13.8105,8.6325,8.3165,7.3271,10.0226,10.1167,8.2587,0.249,12,High,Average,-25.32,641.1
835000.0,6,2.0,3560,5120.0,2.5,0,2,3,9,3560,0,2130,5120,115,0,13.6352,8.1778,8.1778,0.0,8.5411,8.5411,7.6643,0.695,3,Mid,Average,71.68,5138.02
440000.0,3,1.5,2120,6290.0,1.0,0,0,4,8,1220,900,1620,5400,65,0,12.9945,7.6596,7.1074,6.8035,8.7469,8.5943,7.3908,0.337,6,Mid,Good,21.68,470.02
1015000.0,3,2.5,2920,5629.0,1.0,0,2,5,8,1460,1460,2380,5000,59,0,13.8304,7.9797,7.2869,7.2869,8.6359,8.5174,7.7753,0.519,7,Mid,Good,15.68,245.86
300000.0,2,1.0,1340,7788.0,1.0,0,2,3,7,1340,0,2550,7788,67,0,12.6115,7.2012,7.2012,0.0,8.9605,8.9605,7.8442,0.172,5,Mid,Average,23.68,560.74
125000.0,3,1.0,1230,4800.0,1.5,0,0,1,6,1230,0,1230,4800,98,0,11.7361,7.1156,7.1156,0.0,8.4766,8.4766,7.1156,0.256,12,Low,Poor,54.68,2989.9
986000.0,4,3.5,2840,5900.0,2.0,0,0,3,10,1920,920,1300,4900,104,1,13.8014,7.9519,7.5606,6.8255,8.6829,8.4972,7.1709,0.481,11,High,Average,60.68,3682.06
315000.0,4,2.5,2080,5650.0,1.0,0,0,3,7,1680,400,1270,5650,64,0,12.6603,7.6406,7.4271,5.994,8.6396,8.6396,7.1476,0.368,8,Mid,Average,20.68,427.66
320000.0,4,2.25,2070,7007.0,2.0,0,0,3,7,2070,0,2130,8100,18,0,12.6761,7.6358,7.6358,0.0,8.8548,8.9997,7.6643,0.295,8,Mid,Average,-25.32,641.1
972000.0,4,3.25,4010,13797.0,2.0,0,0,3,11,4010,0,3980,12120,11,0,13.7871,8.2968,8.2968,0.0,9.5323,9.4027,8.2893,0.291,12,High,Average,-32.32,1044.58
760000.0,3,2.5,2190,10000.0,1.0,0,0,4,7,1540,650,2880,11782,57,0,13.5411,7.6921,7.3402,6.4785,9.2104,9.3744,7.9659,0.219,9,Mid,Good,13.68,187.14
265000.0,4,3.0,1730,7264.0,2.0,0,0,3,6,1730,0,1500,12104,94,0,12.4875,7.4565,7.4565,0.0,8.8908,9.4014,7.3139,0.238,9,Low,Average,50.68,2568.46
355000.0,2,1.0,1250,4558.0,1.0,0,0,3,7,1250,0,1180,4494,66,0,12.7799,7.1317,7.1317,0.0,8.4249,8.4107,7.0741,0.274,11,Mid,Average,22.68,514.38
300000.0,3,1.0,1300,20812.0,1.0,0,0,3,6,1300,0,1210,17340,87,0,12.6115,7.1709,7.1709,0.0,9.9433,9.7608,7.0992,0.062,8,Low,Average,43.68,1907.94
474950.0,5,2.5,2080,8347.0,1.0,0,0,4,7,1460,620,1840,7713,39,0,13.071,7.6406,7.2869,6.4313,9.0298,8.9508,7.5181,0.249,8,Mid,Good,-4.32,18.66
470000.0,4,2.0,2180,17180.0,2.0,0,0,4,7,2180,0,1880,14043,37,0,13.0605,7.6875,7.6875,0.0,9.7516,9.55,7.5396,0.127,8,Mid,Good,-6.32,39.94
437500.0,3,1.0,1630,16393.0,1.0,0,0,3,7,1630,0,1880,23497,45,0,12.9888,7.3969,7.3969,0.0,9.7047,10.0647,7.5396,0.099,11,Mid,Average,1.68,2.82
520000.0,2,1.5,1840,3825.0,1.0,0,0,3,8,1040,800,1290,5100,86,0,13.1616,7.5181,6.9479,6.6859,8.2496,8.5372,7.1632,0.481,10,Mid,Average,42.68,1821.58
237600.0,2,1.0,1370,11584.0,1.0,0,0,4,6,1370,0,1330,8012,64,0,12.3783,7.2233,7.2233,0.0,9.3575,8.9888,7.1937,0.118,11,Low,Good,20.68,427.66
162950.0,2,1.0,950,2784.0,1.0,0,0,4,8,950,0,1080,3899,42,0,12.0012,6.8575,6.8575,0.0,7.932,8.2687,6.9856,0.341,7,Mid,Good,-1.32,1.74
457000.0,3,1.75,1690,6375.0,1.0,0,0,3,8,1690,0,1270,7774,111,1,13.0324,7.4331,7.4331,0.0,8.7603,8.9587,7.1476,0.265,11,Mid,Average,67.68,4580.58
635000.0,3,2.5,1780,11000.0,1.0,0,0,4,8,1210,570,2310,9700,34,0,13.3614,7.4849,7.0992,6.3474,9.3057,9.18,7.7454,0.162,8,Mid,Good,-9.32,86.86
735000.0,4,3.0,2840,4120.0,1.5,0,0,4,8,2060,780,1840,5871,83,0,13.5076,7.9519,7.6309,6.6606,8.3239,8.678,7.5181,0.689,5,Mid,Good,39.68,1574.5
910000.0,2,2.5,2000,5150.0,2.0,0,4,3,9,2000,0,2510,6800,22,0,13.7212,7.6014,7.6014,0.0,8.5469,8.8248,7.8284,0.388,9,Mid,Average,-21.32,454.54
346500.0,3,3.25,1570,2048.0,2.0,0,0,3,8,1290,280,1570,2006,8,0,12.7556,7.3595,7.1632,5.6384,7.6251,7.6044,7.3595,0.767,10,Mid,Average,-35.32,1247.5
655000.0,4,2.5,2370,9517.0,1.0,0,0,3,9,1630,740,2440,9035,30,0,13.3924,7.7711,7.3969,6.608,9.1609,9.109,7.8002,0.249,9,Mid,Average,-13.32,177.42
425000.0,3,1.75,1610,144619.0,1.0,0,0,3,7,1610,0,2220,144619,37,0,12.9598,7.3846,7.3846,0.0,11.8819,11.8819,7.7057,0.011,11,Mid,Average,-6.32,39.94
137000.0,3,1.0,1300,10125.0,1.0,0,0,4,6,1300,0,1300,10125,56,0,11.8277,7.1709,7.1709,0.0,9.2229,9.2229,7.1709,0.128,2,Low,Good,12.68,160.78
557500.0,3,2.5,2620,11056.0,2.0,0,0,3,9,2620,0,2560,8688,26,0,13.2312,7.8713,7.8713,0.0,9.3108,9.0698,7.8482,0.237,7,Mid,Average,-17.32,299.98
415000.0,4,2.25,3060,48787.0,2.0,0,0,3,8,3060,0,2090,48787,22,0,12.936,8.0265,8.0265,0.0,10.7952,10.7952,7.6454,0.063,5,Mid,Average,-21.32,454.54
830000.0,5,2.25,2780,10192.0,2.0,0,0,4,9,2780,0,2740,9900,36,0,13.6292,7.9306,7.9306,0.0,9.2295,9.2004,7.9161,0.273,6,Mid,Good,-7.32,53.58
949000.0,4,3.0,4270,85643.0,2.0,0,0,3,11,4270,0,3760,51170,24,0,13.7632,8.3596,8.3596,0.0,11.358,10.8429,8.2324,0.05,4,High,Average,-19.32,373.26
420000.0,3,1.0,1310,3963.0,1.0,0,0,5,7,1310,0,1010,3363,28,0,12.948,7.1785,7.1785,0.0,8.285,8.1209,6.9187,0.331,10,Mid,Good,-15.32,234.7
353000.0,2,1.0,1100,7500.0,1.0,0,0,3,7,1100,0,1920,7149,64,0,12.7742,7.004,7.004,0.0,8.9228,8.8749,7.5606,0.147,4,Mid,Average,20.68,427.66
560000.0,3,1.75,1480,383328.0,1.5,0,0,3,8,1480,0,1480,67082,34,0,13.2357,7.3005,7.3005,0.0,12.8566,11.1137,7.3005,0.004,9,Mid,Average,-9.32,86.86
445700.0,3,2.5,1270,1180.0,3.0,0,0,3,8,1270,0,1320,1180,13,0,13.0074,7.1476,7.1476,0.0,7.0741,7.0741,7.1861,1.076,5,Mid,Average,-30.32,919.3
226000.0,4,1.0,1270,6459.0,1.5,0,0,3,7,1270,0,1300,4100,96,0,12.3283,7.1476,7.1476,0.0,8.7734,8.319,7.1709,0.197,7,Mid,Average,52.68,2775.18
358000.0,3,1.0,890,9870.0,1.0,0,0,4,7,890,0,1270,9861,54,0,12.7883,6.7923,6.7923,0.0,9.1974,9.1964,7.1476,0.09,12,Mid,Good,10.68,114.06
501000.0,3,1.75,1480,8667.0,1.0,0,0,5,7,740,740,1600,10644,61,0,13.1244,7.3005,6.608,6.608,9.0674,9.2728,7.3784,0.171,3,Mid,Good,17.68,312.58
609000.0,4,2.5,3240,23870.0,1.0,0,0,3,9,1840,1400,2290,13340,43,0,13.3196,8.0836,7.5181,7.2449,10.0804,9.4986,7.7367,0.136,3,Mid,Average,-0.32,0.1
734950.0,4,3.25,4280,47179.0,2.0,0,0,3,10,3050,1230,2820,43401,12,0,13.5076,8.3619,8.0232,7.1156,10.7617,10.6783,7.9448,0.091,7,High,Average,-31.32,980.94
725000.0,5,2.5,3210,12000.0,1.0,0,0,4,8,1830,1380,2450,12000,46,0,13.4939,8.0743,7.5126,7.2306,9.3927,9.3927,7.8043,0.268,6,Mid,Good,2.68,7.18
350500.0,3,2.25,1870,7200.0,1.0,0,0,3,7,1390,480,1830,7876,39,0,12.7671,7.5342,7.2378,6.1759,8.882,8.9717,7.5126,0.26,8,Mid,Average,-4.32,18.66
610000.0,7,2.5,3990,3839.0,1.0,0,0,4,8,1990,2000,2090,5000,52,0,13.3212,8.2918,7.5964,7.6014,8.2532,8.5174,7.6454,1.039,6,Mid,Good,8.68,75.34
605125.0,2,1.0,1160,5300.0,1.0,0,0,3,7,910,250,1220,5029,74,0,13.3132,7.057,6.8145,5.5255,8.5757,8.5232,7.1074,0.219,11,Mid,Average,30.68,941.26
1388000.0,4,2.25,2940,20384.0,2.0,0,0,4,9,2940,0,3410,19910,45,0,14.1434,7.9865,7.9865,0.0,9.9226,9.899,8.1348,0.144,4,Mid,Good,1.68,2.82
550000.0,3,2.25,1850,37264.0,2.0,0,0,3,8,1850,0,2390,36036,34,0,13.2177,7.5235,7.5235,0.0,10.5258,10.4923,7.7795,0.05,4,Mid,Average,-9.32,86.86
335000.0,2,1.75,1060,1202.0,2.0,0,0,3,7,760,300,1060,1493,11,0,12.7219,6.967,6.6346,5.7071,7.0926,7.3092,6.967,0.882,10,Mid,Average,-32.32,1044.58
397000.0,3,2.0,1100,9165.0,1.0,0,0,4,7,1100,0,1510,8500,45,0,12.8917,7.004,7.004,0.0,9.1233,9.0479,7.3205,0.12,12,Mid,Good,1.68,2.82
240000.0,3,2.0,1190,10299.0,1.0,0,0,3,7,1190,0,1700,9849,20,0,12.3884,7.0825,7.0825,0.0,9.2399,9.1952,7.439,0.116,11,Mid,Average,-23.32,543.82
240000.0,3,2.0,1030,11118.0,1.0,0,0,5,7,1030,0,1300,7920,44,0,12.3884,6.9383,6.9383,0.0,9.3164,8.9773,7.1709,0.093,9,Mid,Good,0.68,0.46
262500.0,2,1.5,1140,14373.0,1.0,0,0,3,7,1140,0,2140,9860,65,1,12.478,7.0397,7.0397,0.0,9.5732,9.1963,7.669,0.079,11,Mid,Average,21.68,470.02
440000.0,3,1.5,2260,5300.0,1.0,0,0,3,7,1200,1060,1950,5000,74,0,12.9945,7.7236,7.0909,6.967,8.5757,8.5174,7.5761,0.426,9,Mid,Average,30.68,941.26
160000.0,3,1.0,1140,3240.0,1.5,0,0,4,6,1140,0,1140,4700,105,0,11.9829,7.0397,7.0397,0.0,8.0836,8.4555,7.0397,0.352,3,Low,Good,61.68,3804.42
427000.0,4,1.0,1860,4426.0,1.5,0,0,1,7,1860,0,1800,4000,113,0,12.9645,7.5289,7.5289,0.0,8.3955,8.2943,7.4961,0.42,6,Mid,Poor,69.68,4855.3
920000.0,5,3.5,4080,10666.0,2.0,0,0,3,9,4080,0,3920,8154,9,0,13.7321,8.3141,8.3141,0.0,9.2749,9.0064,8.2741,0.383,7,Mid,Average,-34.32,1177.86
2300000.0,4,2.5,3280,7100.0,2.0,0,4,3,10,2180,1100,3240,6674,103,1,14.6484,8.0959,7.6875,7.004,8.868,8.8061,8.0836,0.462,8,High,Average,59.68,3561.7
480000.0,4,2.5,2870,35757.0,2.0,0,0,4,9,2870,0,2700,41221,37,0,13.0815,7.9624,7.9624,0.0,10.4845,10.6267,7.9014,0.08,11,Mid,Good,-6.32,39.94
615000.0,4,1.75,2300,8621.0,1.0,0,0,4,9,1960,340,2840,12000,37,0,13.3294,7.7411,7.5812,5.8319,9.0621,9.3927,7.9519,0.267,5,Mid,Good,-6.32,39.94
736500.0,3,2.0,2230,4800.0,1.5,0,0,4,7,1290,940,1650,5040,99,0,13.5097,7.7102,7.1632,6.8469,8.4766,8.5254,7.4091,0.465,8,Mid,Good,55.68,3100.26
542500.0,3,2.5,1920,1649.0,2.5,0,0,3,8,1600,320,1650,3053,10,0,13.2039,7.5606,7.3784,5.7714,7.4085,8.0242,7.4091,1.164,11,Mid,Average,-33.32,1110.22
191000.0,2,1.0,700,5000.0,1.0,0,0,5,6,700,0,1040,5200,63,0,12.16,6.5525,6.5525,0.0,8.5174,8.5566,6.9479,0.14,3,Low,Good,19.68,387.3
730000.0,4,2.5,2740,11975.0,2.0,0,0,4,8,2740,0,2310,9068,23,0,13.5008,7.9161,7.9161,0.0,9.3907,9.1126,7.7454,0.229,7,Mid,Good,-20.32,412.9
1225000.0,5,2.25,3440,5000.0,2.0,0,2,5,9,3440,0,2822,5000,113,0,14.0185,8.1435,8.1435,0.0,8.5174,8.5174,7.9456,0.688,11,Mid,Good,69.68,4855.3
129000.0,1,1.0,650,15364.0,1.0,0,0,4,5,650,0,1630,7952,47,0,11.7676,6.4785,6.4785,0.0,9.6398,8.9813,7.3969,0.042,6,Low,Good,3.68,13.54
284000.0,3,1.5,1500,10018.0,1.0,0,0,4,7,1500,0,1500,10937,57,0,12.5567,7.3139,7.3139,0.0,9.2122,9.3,7.3139,0.15,7,Mid,Good,13.68,187.14
645000.0,3,2.5,2490,5978.0,2.0,0,0,3,9,2490,0,2710,6629,12,0,13.377,7.8204,7.8204,0.0,8.696,8.7994,7.9051,0.417,3,Mid,Average,-31.32,980.94
218000.0,3,1.5,1330,7600.0,1.0,0,0,4,7,1330,0,1500,7776,46,0,12.2923,7.1937,7.1937,0.0,8.936,8.9589,7.3139,0.175,6,Mid,Good,2.68,7.18
675000.0,4,3.5,3190,6875.0,2.0,0,2,3,8,2120,1070,2550,6875,15,0,13.4225,8.0681,7.6596,6.9763,8.8358,8.8358,7.8442,0.464,10,Mid,Average,-28.32,802.02
575000.0,3,2.5,1590,2910.0,2.0,0,0,3,7,1110,480,1590,3880,30,0,13.2621,7.3721,7.013,6.1759,7.9763,8.2638,7.3721,0.546,12,Mid,Average,-13.32,177.42
225000.0,2,1.0,830,5720.0,1.0,0,0,4,6,830,0,1150,5250,64,0,12.3239,6.7226,6.7226,0.0,8.6519,8.5662,7.0484,0.145,10,Low,Good,20.68,427.66
626000.0,3,2.25,1810,5107.0,2.0,0,0,3,8,1810,0,1760,5454,26,0,13.3471,7.5016,7.5016,0.0,8.5386,8.6043,7.4736,0.354,4,Mid,Average,-17.32,299.98
499950.0,4,2.5,2910,20067.0,2.0,0,0,3,9,2910,0,1730,21420,14,0,13.1223,7.9763,7.9763,0.0,9.9069,9.9721,7.4565,0.145,3,Mid,Average,-29.32,859.66
405000.0,4,1.75,2180,13529.0,1.0,0,0,3,7,1090,1090,2000,13529,58,0,12.9116,7.6875,6.9948,6.9948,9.5127,9.5127,7.6014,0.161,5,Mid,Average,14.68,215.5
152500.0,3,1.0,1090,3523.0,1.0,0,0,4,6,1090,0,1030,3200,45,0,11.9349,6.9948,6.9948,0.0,8.1674,8.0712,6.9383,0.309,10,Low,Good,1.68,2.82
325000.0,4,2.5,2160,6825.0,2.0,0,0,3,8,2160,0,2020,7035,20,0,12.6916,7.6783,7.6783,0.0,8.8285,8.8588,7.6113,0.316,7,Mid,Average,-23.32,543.82
475300.0,3,1.0,2110,8759.5,1.0,0,0,5,7,1110,1000,1360,9827,90,0,13.0717,7.6549,7.013,6.9088,9.078,9.193,7.216,0.241,5,Mid,Good,46.68,2179.02
485000.0,3,1.75,2180,7318.0,1.0,0,0,4,7,1210,970,2140,7560,48,0,13.0919,7.6875,7.0992,6.8783,8.8982,8.9308,7.669,0.298,4,Mid,Good,4.68,21.9
720000.0,3,2.5,2100,2200.0,2.0,0,0,4,7,1500,600,1750,4400,96,0,13.487,7.6502,7.3139,6.3986,7.6967,8.3896,7.4679,0.955,4,Mid,Good,52.68,2775.18
465000.0,3,1.75,1410,6886.0,1.0,0,0,3,7,1410,0,1410,6561,90,1,13.0498,7.2521,7.2521,0.0,8.8374,8.7891,7.2521,0.205,5,Mid,Average,46.68,2179.02
489000.0,3,1.5,1020,9072.0,1.0,0,0,3,7,920,100,1620,7930,84,0,13.1001,6.9285,6.8255,4.6151,9.1131,8.9785,7.3908,0.112,6,Mid,Average,40.68,1654.86
3100000.0,5,5.25,5090,23669.0,2.0,0,0,3,12,5090,0,3830,22605,8,0,14.9469,8.5352,8.5352,0.0,10.072,10.026,8.2509,0.215,7,High,Average,-35.32,1247.5
288000.0,3,2.25,2090,7500.0,1.0,0,0,4,7,1280,810,1800,7350,38,0,12.5707,7.6454,7.1554,6.6983,8.9228,8.9026,7.4961,0.279,1,Mid,Good,-5.32,28.3
225000.0,3,1.75,1350,9793.0,1.0,0,0,4,7,1350,0,1690,8080,46,0,12.3239,7.2086,7.2086,0.0,9.1895,8.9973,7.4331,0.138,8,Mid,Good,2.68,7.18
499000.0,3,1.75,2650,11774.0,1.0,0,1,3,8,2240,410,2650,10120,63,0,13.1204,7.8827,7.7147,6.0186,9.3737,9.2224,7.8827,0.225,4,Mid,Average,19.68,387.3
632000.0,5,3.0,3520,10165.0,2.0,0,0,4,8,2100,1420,3000,36558,29,0,13.3566,8.1665,7.6502,7.2591,9.2268,10.5067,8.0067,0.346,11,Mid,Good,-14.32,205.06
580000.0,3,2.5,2040,4627.0,2.0,0,0,3,8,2040,0,2230,4500,22,0,13.2708,7.6212,7.6212,0.0,8.4399,8.4121,7.7102,0.441,6,Mid,Average,-21.32,454.54
730000.0,4,1.5,2340,5000.0,2.0,0,0,3,8,2100,240,2320,5500,103,0,13.5008,7.7583,7.6502,5.4848,8.5174,8.6127,7.7498,0.468,4,Mid,Average,59.68,3561.7
325000.0,4,2.25,1770,8000.0,2.0,0,0,3,7,1770,0,1770,7778,17,0,12.6916,7.4793,7.4793,0.0,8.9873,8.9592,7.4793,0.221,3,Mid,Average,-26.32,692.74
421000.0,3,1.75,1100,8662.0,1.0,0,0,5,7,1100,0,1100,9240,51,0,12.9504,7.004,7.004,0.0,9.0668,9.1314,7.004,0.127,4,Mid,Good,7.68,58.98
316000.0,3,2.5,1490,4078.0,2.0,0,0,3,8,1490,0,1310,2767,17,0,12.6635,7.3072,7.3072,0.0,8.3136,7.9259,7.1785,0.365,1,Mid,Average,-26.32,692.74
415000.0,2,1.0,1460,4500.0,1.0,0,0,4,6,880,580,1540,4200,100,0,12.936,7.2869,6.7811,6.3648,8.4121,8.3431,7.3402,0.324,8,Low,Good,56.68,3212.62
401000.0,3,1.5,1350,2839.0,2.0,0,0,3,7,1350,0,1650,3093,11,0,12.9017,7.2086,7.2086,0.0,7.9516,8.0372,7.4091,0.476,9,Mid,Average,-32.32,1044.58
229950.0,3,0.75,1030,12700.0,1.0,0,0,4,5,1030,0,1140,6955,71,0,12.3456,6.9383,6.9383,0.0,9.4494,8.8474,7.0397,0.081,2,Low,Good,27.68,766.18
539950.0,3,1.75,1820,9875.0,1.0,0,0,4,8,1820,0,2670,10000,49,0,13.1992,7.5071,7.5071,0.0,9.1979,9.2104,7.8902,0.184,3,Mid,Good,5.68,32.26
335000.0,3,2.0,1170,5360.0,1.0,0,0,3,6,1170,0,1180,7200,95,0,12.7219,7.0656,7.0656,0.0,8.5869,8.882,7.0741,0.218,6,Low,Average,51.68,2670.82
339000.0,3,2.5,1450,3748.0,2.0,0,0,3,7,1450,0,1970,3748,10,0,12.7338,7.28,7.28,0.0,8.2292,8.2292,7.5863,0.387,7,Mid,Average,-33.32,1110.22
414950.0,4,1.75,2200,8545.0,1.0,0,0,4,7,1100,1100,1940,9315,96,1,12.9359,7.6967,7.004,7.004,9.0532,9.1395,7.571,0.257,10,Mid,Good,52.68,2775.18
